,S_73_Pos,S_74_Pos,S_75_Pos,S_76_Pos,S_77_Pos,S_78_Pos,S_79_Pos,S_80_Pos,S_81_Pos,S_82_Pos,S_83_Pos,S_84_Pos,S_85_Pos,S_86_Pos,S_87_Pos,S_88_Pos,S_89_Pos,S_90_Pos,S_91_Pos,S_92_Pos,S_93_Pos,S_94_Pos,S_95_Pos,S_96_Pos,S_97_Pos,S_98_Pos,S_99_Pos,S_100_Pos,S_101_Pos,S_102_Pos,S_103_Pos,S_104_Pos
S_94_Pos,10.0982259129132,2.24334145885647,2.73070124940063,2.34820290051116,2.9268594791162,3.89448160456409,5.65089023972811,1.57763559946808,2.27440539412385,4.78699002589669,4.43805755054232,7.60883769328831,4.48346041776624,2.44930242319307,3.05947200012115,3.63863809155677,5.22226579855143,0.506277037769371,2.23911883093365,2.92730439724625,2.66517564090357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_95_Pos,2.42395823627325,0.349241076942434,15.3421995243343,3.33377835033423,1.0078106139994,1.61390718799395,1.82876157757706,4.45481819185958,6.02473749623269,10.2933354390742,8.30054635290799,-0.342659366276288,0.93379469401482,2.02883142165631,1.36180727077786,3.11070548628149,14.8706129085243,10.7047031651585,3.04634291265637,2.32339930529304,4.89958905520164,8.51114552612319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_96_Pos,9.08552284221922,4.77403015823541,4.75449657261329,4.23655154841826,5.63235265362311,4.39096791297662,7.10172175878609,2.8941943803846,5.50811703793811,1.46001217946001,2.30878121107974,10.2487925781456,5.80290675247747,2.21896767688959,4.75268394214118,2.79959146920902,6.51516460312951,2.82582675172303,6.68969407537836,0.989922072699806,6.20039863078069,3.36494365104387,7.88425287776216,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_97_Pos,28.2440488340152,28.6528695455123,7.92515322326742,24.9122538174154,27.1037744669593,27.3365870580498,32.4668360326043,21.2980590744583,17.7545183817108,19.611640526542,14.3346887864803,34.9037895552108,36.0986905534006,26.5393032758774,27.9970886437798,27.3406160421323,9.7875382894479,10.3261321707224,27.6243032011209,23.5391151839331,20.845995108618,16.5666296385086,34.0523022225455,20.338644195315,NA,NA,NA,NA,NA,NA,NA,NA
S_98_Pos,27.6656919033868,28.3190157750289,7.67204508063736,22.839590426028,25.9887207247589,26.3485697651402,29.1913234757284,19.6622824830449,15.8570096083225,17.8917719728059,12.6754173331039,32.8818615277285,34.510209352911,25.1599504916774,26.229961013798,26.7828336518864,8.27732993276284,9.78428478516899,26.6105809924753,22.7055227015332,17.619047896719,14.7271504373933,31.075162451918,19.6683532791414,1.64686294950454,NA,NA,NA,NA,NA,NA,NA
S_99_Pos,0.678644640948389,-0.544524460038296,10.9068437651581,3.20711299153015,-1.00170101884008,-0.672915736188092,-0.380293558828211,5.18621605501752,6.1589895442545,8.16219977184792,7.77420599919112,0.47361941820511,-0.950227473230935,-0.157574537684733,-0.781727703503322,1.1091113414327,13.2637377729494,9.30381834462889,0.833084510799522,0.495523856596719,6.1079350006774,6.15356341969428,1.09719259756159,5.41488802720929,29.3182556834656,27.6779221263761,NA,NA,NA,NA,NA,NA
S_100_Pos,21.1325209534721,15.9392573533852,3.42692456657808,12.9982546181763,14.8395358266595,16.9150260484291,20.9749603089584,9.08470080233508,7.34087059507984,12.3276979942194,7.94456644848857,22.9604893819585,21.6075942099578,14.7270531203793,15.4412858674791,16.0789549571357,3.77266596115301,1.85547242570914,14.7778548389795,13.1287166743868,9.96523282792906,6.55994810297031,22.3653548793375,11.1222729031845,2.61340249112221,2.91623893469178,18.8979243817059,NA,NA,NA,NA,NA
S_101_Pos,22.7374624969882,17.2892537230931,4.27408762788802,11.7214887265548,16.676900577263,16.4466191218449,22.0936883967498,10.1074746066541,6.73892342269431,14.8326617811542,10.7343653056164,23.4523263320187,22.081023414217,16.1876497988739,14.6728133021299,17.8567274924515,4.68729362266393,6.08007382098801,18.8302191553292,15.1359511912049,8.21135801043099,10.0015263746391,24.5227195828766,15.5625023953199,1.91462950578912,1.64091518116827,20.0287068056072,2.38694739950026,NA,NA,NA,NA
S_102_Pos,27.4198485078304,21.3926061554784,6.08057529996462,16.1372378094107,20.296275707104,21.4871798985596,26.002144792753,12.3647006508211,8.56785446474158,15.9292498552397,12.713951177392,28.6472574319178,27.0241720023876,20.5023797269364,19.3377159027879,21.236992051098,5.48528172766098,6.66070815810698,21.6203893478171,18.773227190002,10.2639282020699,12.6049734530839,27.4298942591134,16.7174008690087,1.73135307193072,0.472346267489088,24.2670809952167,2.19508790201482,-0.595201283752307,NA,NA,NA
S_103_Pos,15.2853222771027,9.55600255228085,3.06085029771535,8.39732721826317,9.81821988679594,9.76433322322272,12.699704740371,6.19796368222961,9.76397661214542,4.43208990908404,2.35293123849458,15.2617583504536,13.3649811859576,7.37192719929591,9.38949883180995,7.83346022739958,6.71650032925096,2.57000346126849,8.63571243889106,6.37077720897781,8.50685948818469,3.97091002167915,14.9812183069524,3.95574012266489,9.06397382395058,10.5696965240157,12.7535319083237,7.02174689618197,9.81317960972958,10.9982224154841,NA,NA
S_104_Pos,1.27692544669887,2.89194835316777,12.6459403243973,3.89056008166363,-0.2261221521134,0.190874849906956,-0.698487571116234,7.35869669628958,6.34751185449165,11.2242329343044,11.7442493258403,-1.14341715937589,1.32128807544897,2.01612837738259,1.32610684217824,2.66575178342909,15.5743095448392,10.4487861449524,2.13803857052866,3.75094457960315,7.48574335394744,5.80254926009015,0.124649024254699,7.46199054824196,32.1252203766139,30.0165216837974,-1.399078657526,18.6045308521308,20.257422611789,25.4177568007784,12.3677440618232,NA
